postal_code,walk_score,bike_score,transit_score
T3H 1E4,40,74,37
T2T 3Z2,74,83,47
T2R 1R5,96,97,72
T2A 0Z4,55,71,61
T2T 4G4,50,78,46
T2W 0C1,31,64,46
T3M 1N2,8,55,34
T3E 7H4,62,71,49
T3J 5B4,37,71,58
T2S 1B6,61,89,52
T3B 0S4,62,91,44
T3R 0P7,0,38,0
T3A 0T5,50,86,54
T2R 0W8,94,94,76
T2R 0B5,93,94,76
T2E 3W5,79,82,60
T2W 4K8,17,59,29
T2X 3T6,42,70,34
T2Z 2B2,18,69,37
T2Z 0R3,9,54,28
T3K 4K3,8,46,31
T3P 0N3,6,53,31
T2G 1H7,82,90,75
T2Z 3X6,35,66,42
T2Y 4X7,58,74,35
T3E 5X9,15,69,45
T3P 0V8,0,26,0
T3K 5B3,25,62,35
T3A 1T6,28,67,42
T3L 1X9,11,65,47
T3C 1X9,62,84,55
T3M 2L8,8,55,34
T3G 5K6,27,41,52
T2X 3S5,33,65,32
T3M 1L1,42,68,41
T2M 0N4,64,92,57
T3E 2Z3,68,86,57
T3R 0A9,7,46,37
T2Z 0T7,64,85,47
T2E 2E2,59,81,52
T3H 0J3,28,70,32
T2H 3A1,72,79,63
T2Z 3H1,19,61,36
T2A 4H9,43,68,43
T2N 3B1,27,76,53
T2Z 1G6,11,66,29
T3G 5Z5,28,68,30
T3G 5N7,42,66,37
T2M 0X1,79,98,59
T3M 1K7,22,69,37
T3M 2N7,8,55,34
T3C 1L8,56,86,59
T3H 0E5,61,66,32
T2V 2C3,12,53,43
T2X 0Y4,12,45,38
T2W 0K2,62,52,58
T3K 5G3,54,75,48
T3B 0R7,48,87,50
T2M 2S8,84,98,57
T3M 2V9,8,55,34
T2T 1R1,61,76,47
T2B 2W5,19,36,42
T3H 5S9,4,49,24
T2S 0C9,90,98,59
T3M 0E6,15,67,35
T3C 1Z3,57,83,55
T2T 2C8,71,70,47
T3L 2C4,39,68,46
T2W 4T4,45,60,33
T2V 4X1,46,83,51
T3G 1L8,25,59,41
T3G 3W1,37,69,35
T2S 2T3,78,98,56
T2T 4A3,54,81,42
T3J 0N5,32,51,23
T3E 8A5,51,60,N/A
T2Z 4N7,38,72,44
T3H 3L8,63,72,46
T1Y 4B5,56,76,50
T3A 4M9,23,51,37
T2V 4N5,72,84,57
T3C 0X1,56,90,58
T3A 6A5,23,64,37
T3B 5N7,26,42,40
T3R 0N3,24,49,38
T2E 7Y1,24,54,34
T2Y 0J7,48,53,29
T2N 1A7,40,85,50
T2V 3Y8,33,77,33
T2T 1T6,70,78,47
T2Z 1E7,13,67,38
T3E 5E9,29,78,48
T2T 4S1,53,78,51
T3H 0E6,61,66,32
T3H 3V7,9,26,29
T3R 0V7,0,38,0
T3N 1G4,0,26,18
T2N 3C8,84,99,71
T2H 0X2,48,74,52
T1Y 4W2,42,73,44
T2S 1P4,74,97,59
T2X 3B7,27,48,50
T3H 1S9,15,52,41
T3G 5Y8,37,67,21
T3A 2E6,62,87,63
T3M 2J9,14,61,38
T2N 0C6,40,84,51
T2T 0Y4,39,75,53
T2K 0Y1,34,83,52
T2T 2M8,58,80,44
T2A 3H3,49,57,56
T2V 0S2,61,82,60
T3M 0C3,38,69,37
T3G 4J9,34,51,33
T3H 5H2,20,60,40
T3P 0R8,7,39,32
T2J 6A8,51,61,32
T2E 3S7,81,79,63
T3H 0M1,15,45,24
T2W 3E7,57,62,33
T3E 7N9,36,81,48
T3K 1E6,23,57,44
T3A 5W7,25,61,38
T2Z 4S1,16,63,34
T3H 4N7,3,43,33
T3E 4Y6,43,63,49
T3L 2Y4,7,47,30
T2E 1Y2,77,85,53
T2N 2X4,31,73,54
T3E 8A2,47,73,43
T2E 0S6,41,88,37
T3K 0K3,35,41,40
T2E 0M4,60,88,48
T2G 4N5,22,57,39
T2Z 4N1,57,78,47
T3E 1V8,51,81,56
T2E 0H7,81,79,66
T3B 1H5,58,91,46
T2A 7X8,38,59,49
T3H 2L9,28,57,47
T2H 3B3,67,77,58
T2V 2M7,50,78,54
T2T 0L5,90,81,52
T2M 3X8,44,85,59
T3M 1B8,10,64,35
T3M 2E8,8,55,34
T2K 1L3,54,85,52
T2J 0T6,60,74,54
T2K 4H1,39,70,57
T2B 1J2,67,60,53
T3G 3Y3,24,65,39
T1Y 4G9,44,76,51
T2A 6G4,58,69,55
T3B 3Y7,20,45,50
T2T 1M8,49,77,48
T3A 2X6,23,50,41
T2E 4R9,56,77,50
T3K 6E7,13,40,37
T2A 0C1,32,77,57
T2S 3H1,46,76,41
T2X 0Y9,2,41,21
T2Z 1A3,19,66,43
T2N 3Y3,48,88,62
T3N 1K6,0,26,18
T2M 3K7,54,91,52
T2T 5A9,52,81,50
T3M 1R6,8,55,34
T2A 7T8,11,59,42
T2E 0Z4,83,86,52
T2R 0R4,95,97,72
T3M 2S8,8,55,34
T2V 1X5,35,86,49
T2V 2P5,46,87,56
T3E 3S2,44,63,48
T3B 3B3,44,73,56
T2Y 2T6,22,65,45
T3A 2E5,63,89,61
T2N 0H3,47,88,49
T2H 0X7,50,60,55
T2S 1Z2,36,68,48
T2W 3K7,38,75,25
T2X 0S8,42,55,32
T2J 1M8,39,68,36
T2X 1G9,25,61,34
T2Z 0M6,37,66,38
T2N 4M1,48,86,63
T3H 0C2,68,96,39
T2K 2C1,43,79,45
T2L 2J9,49,83,59
T2K 2E8,36,75,45
T1Y 5L7,40,72,40
T3N 1B7,1,27,27
T3M 2C6,1,45,27
T3M 2V4,8,55,34
T2V 5K5,57,86,63
T2N 2W5,34,82,49
T2V 3P5,40,78,33
T3P 0S1,12,44,32
T2R 0V6,93,94,75
T2H 1N1,62,83,61
T2Y 0M8,9,60,37
T2J 6K3,64,60,33
T3A 5Y7,70,81,62
T2J 3K3,38,70,34
T2T 1G6,57,81,47
T2Z 0G8,14,60,30
T2G 1H8,82,90,78
T2T 2R7,39,78,41
T2J 3Y9,41,66,32
T2X 0G9,56,55,23
T2V 0P7,71,72,62
T3M 0S7,21,34,36
T3R 0V5,0,38,0
T3H 4W9,28,67,34
T2W 0V7,41,71,53
T2J 5Y3,42,56,32
T2V 3E3,55,75,60
T2R 1S4,92,95,74
T3H 3A6,49,64,44
T3H 2N5,53,82,39
T3N 0L5,0,26,18
T3B 5M8,26,42,40
T3C 1X7,61,85,55
T3M 0G1,31,62,39
T3H 4R4,9,52,29
T3P 0M5,0,30,0
T3J 3Z2,19,61,46
T3A 5S7,7,38,40
T2Z 0S6,62,77,43
T2Z 4Y2,17,66,35
T2X 3C1,8,44,41
T2N 2C6,76,90,64
T2K 1M9,57,90,46
T3H 0P6,37,65,33
T3H 1V7,40,66,37
T2G 5R1,71,89,77
T3M 1Y8,8,55,34
T3R 0R2,0,38,0
T3B 5P9,8,67,30
T2W 0M8,70,55,59
T3E 3B1,64,77,56
T2T 3J9,89,84,62
T3A 5J2,15,62,37
T3H 3E6,32,65,54
T3H 5V5,45,67,54
T2N 2X8,31,81,49
T1Y 1H8,37,75,45
T2T 6M3,56,69,49
T2P 5J9,79,97,74
T3B 3C4,10,71,50
T2V 2H5,59,78,56
T2Y 0H7,61,67,33
T2S 0Z8,42,83,46
T3H 4H2,3,47,28
T3B 0B7,66,92,46
T3C 3E1,10,53,39
T2Z 0S4,94,91,79
T2K 4Z7,18,55,51
T2A 3N2,22,46,51
T2J 0Y1,49,65,40
T2E 2J5,42,70,51
T2N 2M7,63,93,60
T2A 5J8,55,71,44
T3N 0A9,13,43,34
T2E 1E8,81,85,52
T2W 2M9,24,65,55
T2M 1R2,69,10,57
T3G 3S4,24,52,40
T2B 0L4,36,77,42
T3M 2E3,31,74,37
T3M 0A6,34,59,38
T3C 0E1,67,90,53
T2L 0W5,63,93,62
T2G 0M7,66,96,57
T2T 2W2,33,78,43
T2E 4Y5,46,78,43
T3M 0Z5,40,70,37
T2J 1W1,23,64,30
T2N 3K5,60,91,62
T3K 0W3,37,62,35
T3E 2X1,63,68,49
T3B 0B4,65,92,45
T2X 4N9,4,49,22
T2S 0Z3,41,85,53
T2J 6R5,10,57,33
T2A 6W3,24,61,41
T2T 2H1,73,83,51
T3H 5N8,25,72,38
T2J 2J3,43,71,41
T3K 6B6,38,55,49
T2X 0P9,8,49,31
T3E 3C1,59,62,49
T2E 5J1,40,90,36
T2E 8W2,73,97,64
T2J 6X6,47,61,33
T2G 1J1,26,57,38
T2E 5V8,53,76,45
T3A 5V9,17,24,35
T2C 0Y6,38,59,44
T2R 0K7,95,96,78
T2N 0K8,48,88,49
T2W 3K2,42,73,25
T3E 2M1,65,85,55
T3M 0A7,36,60,40
T3R 0M1,15,49,36
T1Y 2X6,42,80,42
T3J 2Y7,43,68,51
T2M 0B4,77,99,55
T3M 1Y7,8,55,34
T2N 3H7,56,90,59
T2W 0N2,61,52,62
T3G 1B5,33,68,40
T2S 0Y9,34,65,41
T3R 0C6,31,53,39
T2S 2Z5,63,N/A,60
T2N 4S4,71,98,67
T3B 3P3,50,77,41
T2S 1Z3,65,77,49
T3K 0A9,43,62,47
T3J 3L7,28,65,44
T2Z 2N8,24,69,32
T3B 2B9,53,82,39
T2S 2T1,37,69,50
T3G 5Y3,17,50,29
T2N 4B7,36,85,56
T3H 3R2,6,55,39
T3C 0V9,91,97,67
T2X 3V5,46,72,32
T3G 5W7,54,68,36
T2R 0M6,96,96,75
T3H 3R1,18,47,40
T2R 1H4,94,95,75
T2E 2H8,47,76,51
T3E 7Y3,51,60,N/A
T3H 0T6,25,50,46
T2N 1Z4,83,99,66
T3E 5Z7,10,72,33
T2W 1J6,34,66,59
T2E 5J8,51,86,42
T2H 0W6,33,61,52
T1Y 4E8,60,76,50
T2W 4K1,42,51,27
T2J 3C1,24,72,35
T1Y 4X2,33,72,58
T3H 2J9,21,66,50
T3S 0A6,2,53,21
T1Y 6X6,12,59,35
T2Y 1X2,16,52,47
T2R 0N9,89,96,71
T2Z 0E6,42,75,41
T2W 5T6,29,63,30
T2M 2E6,39,87,51
T2V 3H3,47,73,54
T3K 4P9,17,54,39
T2R 0S2,94,96,69
T3K 1Y7,25,56,47
T2J 2R9,28,69,32
T2W 0S1,54,58,58
T2T 6M7,70,83,46
T2W 4G6,24,72,35
T3J 4T4,59,75,63
T3A 6A2,34,31,39
T3B 2C6,52,83,39
T3M 2Y3,N/A,N/A,N/A
T3B 5P7,12,69,27
T2W 2X6,27,66,39
T3K 0C7,29,58,44
T2A 4Y5,60,65,58
T3K 2N1,65,73,40
T3E 6A2,10,73,30
T3H 5W1,35,75,38
T3P 0H9,0,30,0
T2V 3V5,43,67,42
T3B 0J3,39,67,38
T3J 0G1,24,70,52
T2E 1A7,82,84,54
T3J 5C1,54,75,62
T2W 2N5,5,53,33
T3G 5R4,39,65,37
T2M 2J8,35,85,57
T3N 0M9,8,48,34
T3N 0B5,13,50,34
T3B 4X2,11,70,37
T2J 7G6,20,66,32
T3H 2M3,33,61,44
T2N 3E5,80,87,78
T2M 1M1,73,99,57
T2J 3W2,20,47,34
T3J 0R5,11,63,41
T2Z 1E3,47,76,46
T2N 1C9,28,61,57
T1Y 2Y1,38,77,42
T3P 0K3,0,30,0
T2J 4X9,24,59,34
T3M 2Z5,8,55,34
T3K 4P3,18,62,36
T2V 5C5,42,76,43
T3A 1V5,46,83,43
T3J 2A1,69,77,60
T2M 0T6,67,88,55
T3E 2Y9,71,90,56
T1Y 6V6,21,63,31
T3B 4T7,25,63,51
T2T 3T5,76,88,48
T2K 2A2,28,76,52
T2K 4C9,52,70,57
T3J 1B1,34,57,47
T2X 0M6,4,55,27
T3B 4T6,47,74,52
T3P 0S4,0,30,0
T2T 0E9,63,80,58
T2G 1T2,71,89,76
T3C 1P8,55,92,46
T3H 0T4,25,50,46
T2E 3Y8,74,87,40
T3R 0W4,25,55,40
T2R 0N7,93,96,72
T2G 0G8,92,93,76
T2A 7Z4,22,54,44
T3H 5Z5,40,52,31
T3G 5T6,24,50,56
T3R 1T5,8,52,29
T2M 3T7,49,87,59
T3L 2C3,26,66,49
T3G 5C2,36,51,28
T2W 2E9,36,55,39
T3H 0T3,25,50,46
T3H 3E3,32,62,36
T3K 4Z1,54,72,42
T2K 2E5,31,67,46
T3G 0C6,51,71,36
T2A 6Z5,37,66,47
T2R 1B4,94,94,78
T3A 2C7,54,90,44
T3R 0X7,0,38,0
T2Y 2W8,14,59,39
T3E 5N1,31,83,44
T2Z 2E3,9,65,32
T2T 1P9,61,76,47
T2G 0X8,91,92,77
T2N 3C7,75,99,68
T3K 0W1,51,64,32
T2T 5B9,29,72,46
T3A 2B4,73,81,61
T3K 5J8,76,77,49
T3A 6J5,22,43,40
T3E 0S8,39,65,49
T2V 3E9,42,82,55
T2V 5J9,57,79,58
T2J 1N3,70,80,57
T3H 2W7,26,58,40
T2T 0L4,84,83,52
T3E 3A8,66,87,55
T2J 7B1,2,54,30
T3G 4R7,59,73,50
T3K 0G1,49,71,48
T3G 5P8,36,57,28
T2R 0M9,96,97,72
T2J 5H5,36,78,53
T1Y 3Z5,76,77,62
T2J 0V2,45,66,52
T2M 2W1,74,99,56
T3M 2V8,8,55,34
T3M 0H4,9,35,34
T2J 0Y8,37,67,39
T3K 5K8,57,72,42
T2W 5T8,19,64,26
T2Z 2Z5,14,40,35
T3C 0X8,91,96,64
T1Y 4A3,39,68,59
T2K 0H6,37,80,54
T2W 4L2,30,68,27
T3J 4E8,0,40,42
T3M 1S1,36,70,36
T2E 7A8,61,66,74
T3E 5N5,37,86,45
T2T 1R9,63,74,47
T2A 7J1,24,53,44
T2Y 4T7,55,67,33
T3A 2R1,34,68,44
T3A 2N4,17,64,47
T2E 3W9,79,78,54
T2T 6J4,65,74,48
T3L 1A2,61,79,56
T3R 0G6,23,61,36
T3P 0P3,13,55,34
T1Y 6T3,38,68,39
T3K 0W9,50,64,32
T2V 0E9,67,80,46
T2T 3W2,49,82,40
T2N 1P9,63,96,64
T2W 0G6,44,72,60
T3J 1K8,66,77,58
T2S 1Z8,49,80,51
T3B 5V2,6,39,27
T3A 4C9,18,55,37
T3C 0V1,82,91,62
T2L 0T9,40,83,55
T2K 1S9,65,85,44
T3A 5R7,72,91,62
T1Y 4R5,55,74,48
T2W 3Y1,50,69,25
T2C 3W9,41,74,48
T3M 1V3,2,52,27
T2T 0H6,89,83,53
T2N 3N6,49,87,52
T3E 7G7,33,80,51
T3J 4E5,22,61,59
T2T 1S1,46,74,47
T2N 0A7,93,99,72
T2M 1C4,71,86,53
T3J 4P3,15,53,55
T3L 1Z9,44,74,27
T2X 0N4,16,34,39
T2Z 4P9,7,43,41
T3B 3E4,18,72,47
T3C 1N6,67,91,58
T3H 3G2,60,73,46
T2Y 0A8,43,44,31
T3E 3S4,47,62,48
T3M 0H5,7,34,36
T2X 4E7,12,45,38
T2T 4V3,61,84,45
T3K 0C4,26,36,41
T3L 2T4,21,71,23
T1Y 5T1,28,73,56
T3E 7T2,30,68,47
T2Z 1G1,48,78,46
T3M 2G5,40,72,37
T2T 1H4,51,76,47
T3N 1Y8,0,26,18
T2N 1R2,56,85,58
T2Z 1C8,56,81,47
T2X 0T1,29,45,31
T3E 4S6,58,63,48
T2W 3G3,56,61,33
T3H 1S4,38,66,54
T3M 2V5,0,31,22
T2N 3V5,64,77,61
T3C 1T2,66,92,53
T2V 0K6,21,73,33
T3K 3L4,27,62,41
T2E 0H4,76,76,69
T2Z 5E3,1,42,28
T3E 0H8,24,72,48
T3N 0G2,6,38,34
T3M 2P1,1,46,25
T3J 2Y4,45,70,51
T2S 0C5,95,97,69
T3K 0J9,35,37,39
T3A 2S9,29,67,40
T3M 2L3,40,72,38
T1T 1T1,N/A,N/A,N/A
T3P 0B7,36,58,35
T2E 0J9,69,98,63
T2Y 1A8,58,72,56
T2N 0M9,88,99,68
T2Z 1V7,12,63,40
T2E 8Y1,45,84,40
T3C 3T9,50,79,55
T2T 4Y1,65,84,45
T2E 1H4,82,80,54
T3H 0M9,11,71,56
T2X 0L9,8,49,31
T3L 2J4,44,63,23
T3E 1X6,50,81,55
T3N 0P1,2,51,38
T3H 0C4,41,48,31
T2T 3E8,90,82,63
T2N 1G3,64,75,61
T2X 0B4,42,74,37
T2E 1N8,81,84,54
T2W 1S1,34,63,36
T2M 0P9,77,99,60
T2X 2X6,7,44,38
T2L 2L8,66,86,65
T3G 5Y9,23,43,50
T2S 3G3,75,98,59
T3A 2V6,67,79,46
T3M 1M3,6,49,24
T2Y 3L4,52,67,59
T2H 1J4,29,61,57
T3B 3B7,48,76,58
T3K 0G8,44,65,51
T3M 0W1,37,72,38
T2M 4A6,59,69,60
T3H 2T3,36,74,36
T2M 0V6,71,98,58
T2H 1N6,71,81,61
T2P 5K1,90,98,76
T3K 6A3,44,66,52
T2S 0E4,92,97,53
T2T 4N7,49,78,46
T2J 5P9,11,64,31
T2T 1M2,51,85,43
T3M 2P5,8,55,34
T2A 7Z3,28,57,40
T2T 4W1,58,79,58
T3C 2E9,63,87,51
T2X 1Y8,12,45,38
T2N 0G9,51,89,52
T3M 0A1,13,65,35
T2S 2P1,58,85,40
T2P 5M5,86,99,69
T3C 3H6,22,79,40
T2Y 2S3,14,53,55
T2E 7X9,24,54,34
T3G 1L9,22,58,42
T2R 0S8,90,94,67
T2C 1B9,36,63,43
T3H 2Z6,42,73,37
T3G 0E1,21,61,33
T2E 2A7,49,83,48
T2N 3M5,66,94,59
T2T 1E3,51,74,48
T3A 2E2,67,85,60
T2L 2H2,61,84,59
T2V 2W3,57,62,61
T2T 4P2,57,78,44
T2N 4E4,55,91,61
T3E 6T7,62,79,46
T2J 7C8,5,59,34
T3L 1N3,22,68,49
T2Y 2J7,50,68,56
T3E 3K8,54,69,54
T3C 3G1,33,83,44
T3J 2P5,31,63,48
T3H 4Y3,5,55,24
T3H 4B4,19,65,38
T3J 0G5,1,27,34
T2Y 3G2,17,62,39
T2S 1L1,58,93,47
T3K 0E3,61,76,48
T3A 0V6,34,85,63
T3R 1M1,39,65,39
T3M 0T4,26,72,39
T3B 0A6,48,87,50
T3N 0R7,0,26,18
T3E 2A2,61,93,58
T2Z 3L3,57,62,46
T2T 6H2,89,83,53
T2Y 0P6,11,51,47
T3B 5N3,26,42,41
T2M 2J4,38,83,49
T3E 7A2,31,80,48
T2T 1T3,68,82,47
T2K 5S3,43,66,52
T3M 2W1,8,55,34
T2S 0H4,83,98,58
T3G 4Y8,18,54,44
T2V 2V9,20,80,47
T3K 2P3,43,56,40
T3H 5G4,6,35,27
T2W 2M3,11,56,35
T2B 1W3,22,57,42
T3M 3B8,N/A,N/A,N/A
T2M 2V9,74,99,58
T2Z 4G1,62,85,47
T3K 0V8,68,67,53
T2S 0Z2,58,91,55
T3E 6G4,26,82,39
T2T 4K9,54,77,42
T3C 3S9,79,96,62
T3P 0Y3,0,30,0
T2X 2H7,7,45,22
T2G 3Y2,52,93,55
T2N 3N7,49,87,52
T2V 2B9,51,83,51
T3B 5Z8,1,40,23
T3C 1L4,55,92,59
T2W 3H2,27,66,39
T2L 0L3,41,88,49
T3H 5B2,38,76,40
T3K 5Z3,76,77,51
T2C 5P4,17,35,38
T2R 1K6,91,97,67
T2J 0E4,52,74,31
T2A 6P1,20,64,41
T3H 2B9,31,58,39
T2C 1T8,27,75,40
T2R 0B1,94,95,76
T3G 5M3,24,50,49
T2N 3S8,39,79,51
T3H 0L8,30,57,49
T2G 1K7,93,69,97
T2J 6N6,41,70,35
T3G 3X2,15,56,38
T3M 1S5,2,37,22
T3K 0G2,61,72,48
T2E 3T1,81,82,57
T3H 0R7,54,68,31
T2T 1E9,59,78,50
T2Z 4Z4,37,69,44
T3H 5K8,57,81,39
T3A 0C8,51,88,51
T3M 1W3,8,55,34
T2L 1N5,56,78,62
T2E 0N2,80,82,55
T2N 3A9,29,81,55
T3B 2N9,54,82,43
T3H 5N7,27,72,38
T2E 4T3,57,78,38
T3E 7R3,26,67,47
T2R 0Y9,93,95,75
T3J 0N7,32,51,23
T3H 3E8,33,74,37
T3G 5N5,17,56,32
T2T 5H9,34,78,52
T2G 5N7,44,69,44
T3C 1L1,58,93,59
T2V 0T8,49,88,60
T2V 0G4,64,76,45
T3M 1L9,8,55,34
T2Z 1A1,58,83,46
T2T 0N2,62,86,53
T3J 3N6,33,72,59
T2E 3S9,81,90,58
T3H 3Y9,7,19,27
T3H 5S8,5,37,24
T3G 4G8,18,59,41
T2W 4H5,20,58,36
T2Y 0N2,9,60,37
T1Y 6T5,28,64,38
T2T 4S3,53,78,51
T2G 0T9,44,74,56
T3G 5X2,17,50,29
T2A 0W6,41,57,50
T3H 0X8,36,75,38
T3M 2S7,8,55,34
T2E 6M1,40,77,53
T3N 1K7,0,26,18
T3H 4K5,15,49,39
T3N 0V6,0,26,18
T1Y 4S4,37,70,48
X0X 0X0,N/A,N/A,N/A
T3G 5Z7,28,63,23
T3E 2E8,63,92,58
T2A 0L4,64,59,53
T3M 0K7,14,45,34
T2V 2P8,47,87,59
T2E 1N3,82,80,55
T2K 5R6,29,62,40
T2P 0S9,95,91,79
T2N 4Y8,81,97,61
T3B 2L4,36,76,39
T2T 3N1,89,86,60
T2T 3S9,85,83,49
T2G 5R5,32,71,42
T3M 0P6,7,34,32
T2R 0X4,95,95,76
T3R 0Y6,0,38,0
T3R 0Y6,N/A,N/A,N/A
T3G 5G6,25,47,54
T2X 1Y9,12,45,38
T3M 0C5,34,59,38
T3R 0Y7,17,35,35
T3R 0H8,13,49,37
T2C 5M7,15,64,39
T2K 1W5,45,84,46
T2E 0W1,82,90,50
T3H 1P3,19,62,52
T3A 6B9,24,63,38
T3J 4M4,31,66,64
T2R 0N6,95,96,73
T2T 6G2,66,76,47
T3E 6M7,64,77,47
T3E 2Y9,88,10,66
T2N 1C2,67,94,59
T3C 3X1,69,90,64
T3M 0J1,1,27,22
T2G 0X1,57,89,54
T2W 2W3,37,65,33
T3H 4K9,13,55,41
T3P 0G9,0,33,0
T3K 0Z3,14,54,36
T3H 5Z7,11,73,56
T2P 5K2,84,94,76
T3P 0W2,0,30,0
T2Z 1J5,48,79,45
T3R 0T5,7,40,28
T3H 0W8,15,45,31
T3N 1L1,0,26,18
T3M 2E7,40,74,37
T2E 5P6,53,89,43
T2M 3C2,61,94,59
T2V 1S5,51,74,33
T3J 1V7,63,77,59
T3H 3B8,51,68,45
T2Z 0A4,42,77,46
T3A 4W6,27,64,28
T3N 0H8,6,43,38
T3A 5A1,21,56,29
T3E 2T1,66,82,59
T2J 0W2,55,61,53
T3B 4Z8,41,78,60
T3M 0M4,40,63,40
T2N 0G8,51,90,54
T3E 2W1,71,90,58
T2T 4P5,52,77,44
T2L 1G1,38,67,48
T2L 2E5,25,64,53
T3G 1H3,64,72,51
T3K 5K2,75,77,48
T3M 1L7,8,55,34
T3H 4L8,13,35,36
T3J 5N4,6,56,31
T2T 2N3,52,79,42
T3K 2G3,2,59,34
T2M 0X5,79,99,60
T3M 2G1,8,55,34
T3P 1C4,33,50,40
T3H 3V6,35,74,38
T3E 2J8,65,93,60
T2N 0P6,44,86,50
T2N 3M2,78,10,64
T2S 1Y2,49,79,52
T3H 0Y7,36,63,44
T2X 4E3,9,37,28
T2Y 0R1,9,60,37
T2R 0R7,95,97,72
T2Y 0P9,9,60,37
T2Z 2P9,16,65,33
T3P 0M3,N/A,N/A,N/A
T3H 1V4,25,50,44
T2N 0L3,45,87,51
T2Z 1E6,48,79,45
T2T 6G9,75,82,47
T2Y 4S4,64,75,36
T2Y 3Y5,8,62,37
T3J 0W1,9,47,52
T3E 1V3,55,90,57
T3E 3J2,55,63,48
T3M 0M5,36,60,40
T3H 3J4,22,48,37
T3K 0G9,26,56,44
T2X 3Z3,4,26,N/A
T2G 1E5,65,93,75
T3E 5L4,31,83,44
T3E 5Y8,15,53,38
T2S 1H6,67,84,46
T3N 0N6,0,45,41
T1Y 6K8,4,56,36
T2M 2W2,76,99,58
T1Y 3G7,52,78,53
T2T 1T7,71,76,47
T2A 1X8,44,67,62
T2V 5B5,62,61,56
T1Y 3E8,48,77,53
T3R 0V3,14,49,38
T2W 0V3,40,65,51
T3P 1L7,0,34,29
T2J 1P4,31,70,37
T1Y 6K3,3,55,36
T2N 1W3,90,99,70
T2E 5E3,36,83,50
T2P 0E7,85,89,78
T3G 0C8,14,80,29
T2V 2C5,26,82,53
T2T 4L8,38,82,38
T2A 1B7,67,64,52
T2L 1Z2,60,77,45
T2E 2X6,49,79,52
T2G 0N6,41,81,43
T3A 1W2,65,88,53
T2H 1N2,59,81,61
T3N 0M8,8,41,34
T2Y 1V6,33,60,53
T3H 2L3,15,61,35
T2Y 2C2,58,67,49
T3J 1A7,37,63,50
T2V 0G1,64,78,45
T2X 3Z7,12,45,38
T2S 1T5,64,76,49
T2T 3X4,72,84,48
T3M 0H3,8,37,35
T3K 1X2,20,51,37
T2M 0V9,76,99,62
T3R 1S2,19,45,39
T2T 4L6,41,79,38
T3S 0A4,0,53,0
T3L 0C1,23,57,28
T2B 3C3,17,37,41
T3G 1S9,42,67,41
T3E 6B1,49,87,45
T3H 3C5,36,66,45
T3A 0H4,58,79,56
T2M 4K1,44,87,66
T2A 4J4,59,68,43
T2Y 4P1,11,63,38
T2Y 3C9,58,70,49
T2N 4H7,93,99,72
T3A 4Y5,27,66,39
T3H 5V9,32,74,38
T2R 0Z7,95,97,72
T2L 2A1,52,81,63
T2J 1N2,57,83,59
T3N 1E9,7,42,33
T3C 3P7,90,98,67
T2N 0C1,45,85,49
T2J 0Y6,43,66,42
T3G 1K4,23,55,41
T2P 5J4,87,97,74
T2Y 3B6,6,43,31
T3E 1S9,55,90,60
T2V 2L2,53,88,62
T3H 4V1,8,44,32
T2Z 0A2,53,80,47
T2V 0L1,25,78,37
T2E 2Z8,84,95,57
T3A 2M7,61,93,50
T3E 1W6,50,70,47
T2G 1B7,40,87,54
T2K 0C1,31,79,51
T3H 4G4,2,22,28
T3E 7A5,31,80,48
T2N 4J4,43,84,63
T3A 5S1,8,8,40
T2Z 0R8,18,56,30
T3L 1L2,28,68,51
T3N 0P7,0,26,18
T3M 1R2,8,55,34
T2N 2V5,38,83,50
T2X 2C4,16,49,42
T3P 1N6,0,30,0
T2T 6C3,66,81,46
T2V 0S4,54,87,59
T2T 2L4,34,73,41
T2X 0M8,60,77,51
T2N 1V5,88,99,81
T2P 3T9,87,96,74
T3H 0S2,31,73,40
T2A 7T9,11,59,42
T2Z 0H4,40,72,39
T2M 0G9,78,99,57
T2S 0K8,64,88,57
T2X 2B3,12,45,38
T3P 1A9,N/A,N/A,N/A
T3H 5E8,25,73,40
T3H 3P9,26,68,54
T3K 4L4,73,77,46
T3G 5J3,17,67,43
T3R 0Z7,5,48,26
T3H 5X3,6,55,24
T3B 0Z4,53,66,51
T2B 1V1,37,60,48
T2Z 5B6,15,67,29
T2S 0J1,68,95,59
T3E 2K2,63,89,57
T3B 1L5,44,55,41
T2T 0G9,90,86,53
T2M 3Y1,50,85,63
T2E 9C3,72,99,57
T3M 3B2,19,38,40
T3E 7R5,37,74,51
T2K 6H4,21,51,39
T2S 2C4,72,94,44
T2E 0M2,64,75,47
T2C 5L7,17,35,38
T2J 1R3,25,62,30
T2P 5M9,86,96,76
T2E 1Y7,71,86,53
T2M 1J9,55,84,51
T3H 0Z7,13,66,35
T3K 0J1,23,52,40
T3E 1W9,52,79,50
T1Y 2X7,49,76,48
T3E 1Z6,55,79,49
T2A 3W4,61,60,47
T2E 1R9,41,88,41
T2G 1C1,26,57,38
T2K 1S5,51,81,45
T3H 1W6,25,50,44
T2N 0J1,69,84,61
T1Y 2M1,38,70,40
T3H 0H1,31,69,33
T2N 3H6,45,91,60
T3E 2C9,64,87,52
T3H 0E9,43,60,50
T3G 5G3,45,61,45
T2R 1C2,95,95,76
T3E 5M6,19,51,40
